id,item_id,dept_id,cat_id,state_id,d,value_sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,sell_price
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_699,0,2012-12-27,11248,Thursday,6,12,2012,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_699,0,2012-12-27,11248,Thursday,6,12,2012,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_699,1,2012-12-27,11248,Thursday,6,12,2012,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_699,0,2012-12-27,11248,Thursday,6,12,2012,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_699,3,2012-12-27,11248,Thursday,6,12,2012,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_699,0,2012-12-27,11248,Thursday,6,12,2012,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_699,7,2012-12-27,11248,Thursday,6,12,2012,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_700,0,2012-12-28,11248,Friday,7,12,2012,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_700,2,2012-12-28,11248,Friday,7,12,2012,"","","","",0,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_700,0,2012-12-28,11248,Friday,7,12,2012,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_700,1,2012-12-28,11248,Friday,7,12,2012,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_700,1,2012-12-28,11248,Friday,7,12,2012,"","","","",0,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_700,2,2012-12-28,11248,Friday,7,12,2012,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_700,0,2012-12-28,11248,Friday,7,12,2012,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_700,3,2012-12-28,11248,Friday,7,12,2012,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_700,1,2012-12-28,11248,Friday,7,12,2012,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_700,1,2012-12-28,11248,Friday,7,12,2012,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_700,0,2012-12-28,11248,Friday,7,12,2012,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_700,13,2012-12-28,11248,Friday,7,12,2012,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_701,0,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_701,2,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_701,0,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_701,1,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_701,2,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_701,0,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_701,3,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_701,15,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_701,1,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_701,1,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_701,0,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_701,16,2012-12-29,11249,Saturday,1,12,2012,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_702,0,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_702,4,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_702,0,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_702,2,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_702,0,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_702,0,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_702,1,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_702,13,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_702,2,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_702,5,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_702,0,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_702,14,2012-12-30,11249,Sunday,2,12,2012,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_703,2,2012-12-31,11249,Monday,3,12,2012,"","","","",0,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_703,2,2012-12-31,11249,Monday,3,12,2012,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_703,1,2012-12-31,11249,Monday,3,12,2012,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_703,0,2012-12-31,11249,Monday,3,12,2012,"","","","",0,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_703,16,2012-12-31,11249,Monday,3,12,2012,"","","","",0,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_704,0,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_704,1,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_704,0,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_704,0,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_704,0,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_704,0,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_704,0,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_704,2,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_704,2,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_704,3,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_704,0,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_704,5,2013-01-01,11249,Tuesday,4,1,2013,NewYear,National,"","",1,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_705,0,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_705,1,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_705,0,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_705,1,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_705,0,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_705,0,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_705,2,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_705,14,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_705,1,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_705,4,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_705,0,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_705,13,2013-01-02,11249,Wednesday,5,1,2013,"","","","",1,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_706,1,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_706,5,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_706,5,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_706,0,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_706,20,2013-01-03,11249,Thursday,6,1,2013,"","","","",1,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_707,0,2013-01-04,11249,Friday,7,1,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_707,1,2013-01-04,11249,Friday,7,1,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_707,0,2013-01-04,11249,Friday,7,1,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_707,0,2013-01-04,11249,Friday,7,1,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_707,0,2013-01-04,11249,Friday,7,1,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_707,0,2013-01-04,11249,Friday,7,1,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_707,0,2013-01-04,11249,Friday,7,1,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_707,2,2013-01-04,11249,Friday,7,1,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_707,2,2013-01-04,11249,Friday,7,1,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_707,5,2013-01-04,11249,Friday,7,1,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_707,0,2013-01-04,11249,Friday,7,1,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_707,23,2013-01-04,11249,Friday,7,1,2013,"","","","",1,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_708,0,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_708,2,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_708,0,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_708,1,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_708,0,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_708,1,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_708,0,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_708,2,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_708,0,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_708,2,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_708,0,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_708,18,2013-01-05,11250,Saturday,1,1,2013,"","","","",1,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_709,0,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_709,2,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_709,0,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_709,2,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_709,0,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_709,0,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_709,0,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_709,0,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_709,1,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_709,6,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_709,0,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_709,13,2013-01-06,11250,Sunday,2,1,2013,"","","","",1,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_710,0,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_710,0,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_710,0,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_710,2,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_710,0,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_710,1,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_710,0,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_710,6,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_710,0,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_710,4,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_710,0,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_710,11,2013-01-07,11250,Monday,3,1,2013,OrthodoxChristmas,Religious,"","",1,1.98
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,4.66
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,6.24
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,4.47
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,17.97
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,3.97
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,0.97
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_711,6,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,1.08
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_711,1,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_711,3,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_711,0,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,3.96
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_711,19,2013-01-08,11250,Tuesday,4,1,2013,"","","","",1,1.98
